427	Ectodermal dysplasia syndrome of hypotrichosis, onychodysplasia, hyperkeratosis, kyphoscoliosis, and cataract
428	ALZHEIMER DISEASE 10
428	Alzheimer Dementia, Presenile
428	AD9
428	AD8
428	AD7
428	AD6
428	AD5
428	AD3
428	AD1, INCLUDED
428	AD14
428	AD15
428	AD13
428	AD12
428	AD11
428	AD10
428	AD
428	Acute Confusional Senile Dementia
428	ALZHEIMER DISEASE 11
428	AD16
428	ALZHEIMER DISEASE 12
428	Alzheimer Disease, Late Onset
428	ALZHEIMER DISEASE 14
428	Dementia, Alzheimer Type
428	Dementia, Presenile
428	Dementia, Presenile Alzheimer
428	Dementia, Primary Senile Degenerative
428	Dementia, Senile
428	Dementias, Presenile
428	Dementias, Senile
428	Disease, Alzheimer
428	Early Onset Alzheimer Disease
428	Focal Onset Alzheimer's Disease
428	Late Onset Alzheimer Disease
428	Presenile Alzheimer Dementia
428	PRESENILE AND SENILE DEMENTIA ALZHEIMER DISEASE, FAMILIAL, 1, INCLUDED
428	Presenile Dementia
428	Presenile Dementias
428	Primary Senile Degenerative Dementia
428	Senile Dementia
428	Senile Dementia, Acute Confusional
428	Senile Dementia, Alzheimer Type
428	Senile Dementias
428	ALZHEIMER DISEASE 13
428	Alzheimer Type Senile Dementia
428	Alzheimer Type Dementia
428	Disease, Alzheimer's
428	Alzheimer's Disease
428	ALZHEIMER DISEASE 15
428	Alzheimer's Disease, Focal Onset
428	ALZHEIMER DISEASE 3
428	ALZHEIMER DISEASE 3, EARLY-ONSET
428	ALZHEIMER DISEASE 5
428	ALZHEIMER DISEASE 6
428	ALZHEIMER DISEASE 6, LATE-ONSET PLASMA BETA-AMYLOID-42 LEVEL QUANTITATIVE TRAIT LOCUS, INCLUDED
428	ALZHEIMER DISEASE 7
428	ALZHEIMER DISEASE 8
428	ALZHEIMER DISEASE 9
428	ALZHEIMER DISEASE 9, LATE-ONSET
428	ALZHEIMER DISEASE 16
428	ALZHEIMER DISEASE, EARLY-ONSET, WITH CEREBRAL AMYLOID ANGIOPATHY, INCLUDED
428	Alzheimer Disease
428	ALZHEIMER DISEASE, FAMILIAL, 10
428	ALZHEIMER DISEASE, FAMILIAL, 11
428	ALZHEIMER DISEASE, FAMILIAL, 12
428	ALZHEIMER DISEASE, FAMILIAL, 3 ALZHEIMER DISEASE, FAMILIAL, 3, WITH SPASTIC PARAPARESIS AND UNUSUAL PLAQUES, INCLUDED
428	ALZHEIMER DISEASE, FAMILIAL, 3, WITH SPASTIC PARAPARESIS AND APRAXIA, INCLUDED
428	ALZHEIMER DISEASE, FAMILIAL, 5
428	ALZHEIMER DISEASE, FAMILIAL, 7
428	ALZHEIMER DISEASE, FAMILIAL, 8
428	Alzheimer Disease, Early Onset
429	Alzheimer disease, familial
429	Familial Alzheimer disease
430	Alzheimer disease early onset type 3
430	Alzheimer disease type 3
430	Alzheimer disease, familial, type 3
430	Alzheimer disease 3
431	Alzheimer disease 1
431	Early-onset familial form of Alzheimer disease
431	Alzheimer disease type 1
432	Alzheimer disease type 2
432	AD2
432	Alzheimer disease associated with APOE E4
432	ALZHEIMER DISEASE ASSOCIATED WITH APOE4
432	ALZHEIMER DISEASE 2, LATE-ONSET
432	ALZHEIMER DISEASE 2
432	Late onset familial Alzheimer disease
433	Alzheimer disease 4
433	ALZHEIMER DISEASE, FAMILIAL, 4
433	Alzheimer disease, familial, type 4
433	Alzheimer disease type 4
433	AD4
434	Alzheimer's disease without Neurofibrillary tangles
434	Alzheimer's disease without Tau pathology
435	CRB
435	LCA
435	Amaurosis congenita of Leber, type 1
435	LCA1
435	Retinal blindness, congenital
435	LEBER CONGENITAL AMAUROSIS 1
435	Leber congenital amaurosis, type 1
435	AMAUROSIS CONGENITA OF LEBER I
436	Amaurosis congenita of Leber, type 2
436	AMAUROSIS CONGENITA OF LEBER II
436	Leber congenital amaurosis type 2
436	LEBER CONGENITAL AMAUROSIS 2
436	LCA2
437	Leber congenital amaurosis, type 5
437	LEBER CONGENITAL AMAUROSIS 5
437	LCA5
437	Amaurosis congenita of Leber, type 5
438	LEBER CONGENITAL AMAUROSIS 9
438	LCA9
438	Amaurosis congenita of Leber, type 9
438	Leber congenital amaurosis, type 9
439	Blindness, Monocular, Transient
439	Blindness, Transient Monocular
439	Transient Monocular Blindness
439	Amaurosis Fugax
439	Monocular Blindness, Transient
440	Amaurosis hypertrichosis
440	Jalili syndrome
440	Congenital amaurosis cone-rod type with congenital hypertrichosis
440	Cone-rod congenital amaurosis associated with congenital hypertrichosis
441	Stimulus Deprivation-Induced Amblyopia
441	Suppression Amblyopias
441	Suppression Amblyopia
441	Stimulus Deprivation-Induced Amblyopias
441	Amblyopia
441	Stimulus Deprivation Induced Amblyopia
441	Anisometropic Amblyopias
441	Lazy Eye
441	Amblyopia, Anisometropic
441	Amblyopia, Developmental
441	Amblyopias
441	Amblyopias, Anisometropic
441	Amblyopias, Developmental
441	Amblyopias, Stimulus Deprivation-Induced
441	Amblyopias, Suppression
441	Amblyopia, Stimulus Deprivation Induced
441	Amblyopia, Stimulus Deprivation-Induced
441	Amblyopia, Suppression
441	Anisometropic Amblyopia
441	Deprivation-Induced Amblyopias, Stimulus
441	Deprivation-Induced Amblyopia, Stimulus
441	Developmental Amblyopia
441	Developmental Amblyopias
441	Eye, Lazy
441	Eyes, Lazy
441	Lazy Eyes
442	Ambras syndrome
442	Hypertrichosis universalis congenita Ambras type
442	HYPERTRICHOSIS UNIVERSALIS CONGENITA, AMBRAS TYPE
442	HTC1
442	AMBRAS SYNDROME
443	Amebiasis
443	Iodamoebiasis
443	Iodamoebiases
443	Amoebiasis
443	Amoebiases
443	Amebomas
443	Abscess, Amebic
443	Ameboma
443	Amebic Abscesses
443	Amebic Abscess
443	Amebiases
443	Abscesses, Amebic
444	Ameloblastoma
444	Ameloblastomas
445	Amelogenesis Imperfecta
445	nan
446	Amelogenesis Imperfecta hypomaturation type
446	nan
447	AI2A2
447	AMELOGENESIS IMPERFECTA, PIGMENTED HYPOMATURATION TYPE, 2
447	AMELOGENESIS IMPERFECTA, HYPOMATURATION TYPE, IIA2
448	AMELOGENESIS IMPERFECTA, HYPOMATURATION TYPE, IIA3
448	AI2A3
449	ENAMEL HYPOPLASIA, X-LINKED AMELOGENESIS IMPERFECTA, HYPOMATURATION TYPE, WITH SNOW-CAPPED TEETH, INCLUDED
449	AMELOGENESIS IMPERFECTA, HYPOPLASTIC/HYPOMATURATION, X-LINKED 1
449	AIH1
449	AMELOGENESIS IMPERFECTA, TYPE IE
449	Amelogenesis imperfecta, X-linked 1
449	Amelogenesis imperfecta, hypoplastic/hypomaturation, X-linked 1
449	AI1E
450	ENAMEL HYPOPLASIA, X-LINKED
450	AIH3, FORMERLY
450	AMELOGENESIS IMPERFECTA, HYPOPLASTIC/HYPOMATURATION, X-LINKED 2
450	AMELOGENESIS IMPERFECTA 3, HYPOPLASTIC TYPE, FORMERLY
451	Amelogenesis imperfecta local hypoplastic form
451	AMELOGENESIS IMPERFECTA, HYPOPLASTIC TYPE
451	Hypoplastic type amelogenesis imperfecta
451	Local, hypoplastic type of amelogenesis imperfecta
451	MICRODONTIA, GENERALIZED, INCLUDED
452	Amelogenesis imperfecta nephrocalcinosis
452	Generalized enamel hypoplasia and renal dysfunction
452	Absent enamel, nephrocalcinosis and apparently normal calcium metabolism
452	Enamel renal syndrome
453	Amelogenesis imperfecta pigmented hypomaturation type
453	AMELOGENESIS IMPERFECTA, PIGMENTED HYPOMATURATION TYPE, 1
453	AMELOGENESIS IMPERFECTA, HYPOMATURATION TYPE, IIA1
453	AI2A1
454	AIH2
454	AMELOGENESIS IMPERFECTA, HYPOPLASTIC LOCAL, AUTOSOMAL DOMINANT
454	AI1B
454	ENAMEL HYPOPLASIA, HEREDITARY LOCALIZED
454	AMELOGENESIS IMPERFECTA, TYPE IB
455	AMELOGENESIS IMPERFECTA, LOCAL HYPOPLASTIC TYPE, AUTOSOMAL RECESSIVE
455	AMELOGENESIS IMPERFECTA, HYPOPLASTIC, WITH OR WITHOUT OPENBITE MALOCCLUSION, AUTOSOMAL RECESSIVE
455	AI1C
455	AMELOGENESIS IMPERFECTA, TYPE IC
456	AMELOGENESIS IMPERFECTA, HYPOCALCIFICATION TYPE, AUTOSOMAL DOMINANT
456	ADHCAI
456	AMELOGENESIS IMPERFECTA, TYPE III
456	AMELOGENESIS IMPERFECTA, HYPOMINERALIZATION TYPE
456	AI3
457	AMELOGENESIS IMPERFECTA, TYPE IV
457	AIHHT
457	AI4
457	AMELOGENESIS IMPERFECTA, HYPOMATURATION-HYPOPLASTIC TYPE, WITH TAURODONTISM
458	Ameloonychohypohidrotic syndrome
458	Hypocalcified-hypoplastic enamel, onycholysis with subungual hyperkeratosis, and hypohidrosis
459	Amenorrhea
459	Amenorrhea, Postpartum
459	Postpartum Amenorrheas
459	Postpartum Amenorrhea
460	Inborn Amino Acidopathies
460	Congenital Amino Acidopathy
460	Amino Acid Metabolism, Inherited Disorders
460	Amino Acidopathies, Congenital
460	Amino Acidopathies, Inborn
460	Amino Acidopathy, Congenital
460	Amino Acidopathy, Inborn
460	Congenital Amino Acidopathies
460	Amino Acid Metabolism, Inborn Errors
460	Inborn Amino Acidopathy
460	Inborn Errors, Amino Acid Metabolism
460	Amino Acid Metabolism, Inborn Error
460	Inherited Errors of Amino Acid Metabolism
460	Amino Acid Metabolism Disorders, Inborn
461	Inherited Amino Acid Transport Disorders
461	Transport Disorders, Amino Acid, Inborn
461	Amino Acid Transport Disorders, Inborn
461	Inborn Transport Disorders, Amino Acid
462	ACY1D
462	Deficiency of the aminoacylase-1 enzyme
462	Aminoacylase 1 deficiency
463	EPILEPSY SYNDROME, INFANTILE-ONSET SYMPTOMATIC
463	GM3 SYNTHASE DEFICIENCY
463	AMISH INFANTILE EPILEPSY SYNDROME
464	Amish lethal microcephaly
464	Microcephaly, Amish type
465	ALPORT SYNDROME, MENTAL RETARDATION, MIDFACE HYPOPLASIA, AND ELLIPTOCYTOSIS
465	ATS-MR
465	AMME COMPLEX
465	CHROMOSOME Xq22.3 TELOMERIC DELETION SYNDROME
466	Amnestic States
466	Amnesia, Global
466	Amnesia
466	Amnesia, Dissociative
466	Temporary Amnesias
466	Temporary Amnesia
466	Tactile Amnesias
466	Tactile Amnesia
466	States, Amnestic
466	State, Amnestic
466	Hysterical Amnesias
466	Hysterical Amnesia
466	Global Amnesias
466	Global Amnesia
466	Dissociative Amnesia
466	Dissociative Amnesias
466	Amnesia, Temporary
466	Amnesia Memory Loss
466	Amnestic State
466	Amnesia-Memory Loss
466	Amnesia-Memory Losses
466	Amnesias
466	Amnesia, Hysterical
466	Amnesias, Global
466	Amnesias, Hysterical
466	Amnesias, Tactile
466	Amnesias, Dissociative
466	Amnesias, Temporary
466	Amnesia, Tactile
467	Amnesia, Anterograde
467	Post-Ictal Memory Losses
467	Post-Ictal Memory Loss
467	Post Ictal Memory Loss
467	Post-Ictal Amnesias
467	Post-Ictal Amnesia
467	Memory Loss, Post-Ictal
467	Memory Losses, Anterograde
467	Memory Losses, Post-Ictal
467	Amnesias, Anterograde
467	Loss, Post-Ictal Memory
467	Losses, Post-Ictal Memory
467	Anterograde Memory Losses
467	Anterograde Memory Loss
467	Anterograde Amnesias
467	Anterograde Amnesia
467	Amnesias, Post-Ictal
467	Memory Loss, Anterograde
467	Amnesia, Post-Ictal
467	Amnesia, Post Ictal
468	Retrograde Amnesia
468	Retrograde Amnesias
468	Pre-Ictal Memory Losses
468	Retrograde Memory Losses
468	Retrograde Memory Loss
468	Pre-Ictal Memory Loss
468	Amnesia, Retrograde
468	Pre-Ictal Amnesias
468	Amnesia, Pre Ictal
468	Amnesias, Retrograde
468	Pre Ictal Memory Loss
468	Amnesia, Pre-Ictal
468	Amnesias, Pre-Ictal
468	Memory Losses, Retrograde
468	Memory Loss, Pre-Ictal
468	Memory Loss, Retrograde
468	Pre-Ictal Amnesia
468	Memory Losses, Pre-Ictal
469	Global Amnesia, Transient
469	TGAs (Transient Global Amnesia)
469	Transient Global Amnesia
469	Amnesia, Transient Global
469	TGA (Transient Global Amnesia)
470	Amniotic bands sequence
470	Streeter anomaly
470	Familial amniotic bands
470	Congenital constricting bands
471	Syndrome, Streeter
471	Streeter Syndrome
471	Ring Constrictions, Intrauterine
471	Ring Constriction, Intrauterine
471	Intrauterine Ring Constrictions
471	Intrauterine Ring Constriction
471	Syndrome, Amniotic Band
471	Intrauterine Amputation
471	Amniotic Band
471	Amniotic Bands
471	Amputation, Intrauterine
471	Amputations, Intrauterine
471	Annular Groove
471	Annular Grooves
471	Intrauterine Amputations
471	Amniotic Band Syndrome
471	Constriction, Intrauterine Ring
471	Bands, Amniotic
471	Band, Amniotic
471	Groove, Annular
471	Grooves, Annular
471	Constrictions, Intrauterine Ring
472	nan
472	Amoebiasis due to Entamoeba histolytica
473	nan
473	Amoebic dysentery due to Entamoeba histolytica
474	Amphetamine-Related Disorders
474	Abuse, Amphetamine
474	Disorder, Amphetamine-Related
474	Dependence, Amphetamine
474	Amphetamine Related Disorders
474	Amphetamine Dependence
474	Amphetamine Addiction
474	Amphetamine Abuse
474	Addiction, Amphetamine
474	Disorders, Amphetamine-Related
475	Amputation, Traumatic
475	Traumatic Amputation
475	Traumatic Amputations
475	Amputations, Traumatic
476	nan
476	Amylo-1,6-glucosidase deficiency
477	Amyloid angiopathy
477	Amyloidosis - cerebral
477	Senile cerebral amyloid angiopathy
478	Amyloid Neuropathies
478	Amyloid Neuropathies, Secondary
478	Secondary Amyloid Neuropathies
478	Secondary Amyloid Neuropathy
478	Amyloid Neuropathy, Secondary
478	Amyloid Polyneuropathies
478	Amyloid Polyneuropathy
478	Neuropathies, Amyloid
478	Amyloid Neuropathy
478	Neuropathy, Amyloid
478	Neuropathy, Secondary Amyloid
478	Polyneuropathies, Amyloid
478	Polyneuropathy, Amyloid
478	Neuropathies, Secondary Amyloid
479	Polyneuritic Amyloidoses, Portuguese
479	Syndromes, Neuropathic Amyloid
479	Polyneuritic Amyloidosis, Portuguese
479	Polyneuropathies, Familial Amyloid
479	Polyneuropathy, Familial Amyloid
479	Portuguese Polyneuritic Amyloidoses
479	Portuguese Polyneuritic Amyloidosis
479	Portuguese Type Familial Amyloid Neuropathy
479	Swiss Type Amyloid Polyneuropathy
479	Syndrome, Neuropathic Amyloid
479	Syndrome, Wohlwill-Andrade
479	Type V Familial Amyloid Polyneuropathy
479	Type I Familial Amyloid Polyneuropathy
479	Type II Familial Amyloid Polyneuropathy
479	Type III Familial Amyloid Polyneuropathy
479	Type IV Familial Amyloid Polyneuropathy
479	Neuropathy, Familial Amyloid
479	Type VI Familial Amyloid Polyneuropathy
479	Wohlwill Andrade Syndrome
479	Wohlwill-Andrade Syndrome
479	Wohlwill Corino Andrade Syndrome
479	Wohlwill-Corino Andrade Syndrome
479	Amyloid Neuropathies, Familial
479	Syndrome, Wohlwill-Corino Andrade
479	Neuropathies, Familial Amyloid
479	Familial Amyloid Polyneuropathies
479	Neuropathic Amyloid Syndrome
479	Familial Amyloid Neuropathies
479	Neuropathic Amyloid Syndromes
479	British Type Amyloid Polyneuropathy
479	Appalachian Type Familial Amyloid Polyneuropathy
479	Amyloid Syndromes, Neuropathic
479	Amyloid Syndrome, Neuropathic
479	Amyloid Polyneuropathy, Swiss Type
479	Familial Amyloid Neuropathy
479	Amyloid Polyneuropathy, Iowa Type
479	Amyloid Polyneuropathy, British Type
479	Amyloid Polyneuropathies, Familial
479	Amyloidosis, Portuguese Polyneuritic
479	Amyloidoses, Portuguese Polyneuritic
479	Amyloidoses, Hereditary Neuropathic
479	Amyloid Neuropathy Type 1
479	Amyloid Neuropathy, Familial
479	Amyloid Polyneuropathy, Familial
479	Familial Amyloid Neuropathy, Andrade Type
479	Amyloidosis, Hereditary Neuropathic
479	Familial Amyloid Neuropathy, Portuguese Type
479	Familial Amyloid Polyneuropathy, Type II
479	Familial Amyloid Polyneuropathy, Type III
479	Familial Amyloid Polyneuropathy, Type IV
479	Familial Amyloid Polyneuropathy, Type V
479	Familial Amyloid Polyneuropathy, Type VI
479	Familial Amyloid Polyneuropathy, Jewish Type
479	Familial Portuguese Polyneuritic Amyloidosis
479	Familial Amyloid Polyneuropathy, Type I
479	Finnish Type Familial Amyloid Neuropathy
479	Hereditary Neuropathic Amyloidosis
479	Iowa Type Amyloid Polyneuropathy
479	Jewish Type Familial Amyloid Polyneuropathy
479	Neuropathic Amyloidoses, Hereditary
479	Neuropathic Amyloidosis, Hereditary
479	Familial Amyloid Polyneuropathy, Appalachian Type
479	Familial Amyloid Polyneuropathy
479	Hereditary Neuropathic Amyloidoses
479	Familial Amyloid Neuropathy, Finnish Type
480	nan
480	Amyloid Neuropathies, Primary (nonfamilial)
481	Amyloidosis
481	LCD2, INCLUDED
481	AMYLOID CRANIAL NEUROPATHY WITH LATTICE CORNEAL DYSTROPHY
481	Amyloidoses
481	AMYLOIDOSIS DUE TO MUTANT GELSOLIN CEREBRAL AMYLOID ANGIOPATHY, GSN-RELATED, INCLUDED
481	AMYLOIDOSIS, FINNISH TYPE
481	AMYLOIDOSIS, MERETOJA TYPE
481	AMYLOIDOSIS V
481	CORNEAL DYSTROPHY, LATTICE TYPE II, INCLUDED
481	LATTICE CORNEAL DYSTROPHY, TYPE II, INCLUDED
482	Amyloidosis, Cerebral, with Spongiform Encephalopathy
482	nan
483	Hereditary Amyloidosis
483	Amyloidoses, Familial
483	Amyloidoses, Hereditary
483	Amyloidosis - hereditaries
483	Amyloidosis hereditary
483	Amyloidosis - hereditary
483	Amyloidosis, Familial
483	Amyloidosis, Hereditary
483	Familial Amyloidoses
483	Familial Amyloidosis
483	Hereditary Amyloidoses
484	Amyloidosis, familial visceral
484	AMYLOIDOSIS VIII
484	Amyloidosis, systemic nonneuropathic
484	Amyloidosis 8
484	German type amyloidosis
484	Ostertag type amyloidosis
484	Amyloidosis, familial renal
485	TRANSTHYRETIN AMYLOIDOSIS
485	HEREDITARY AMYLOIDOSIS, TRANSTHYRETIN-RELATED
485	AMYLOID POLYNEUROPATHY, FAMILIAL;FAP AMYLOIDOSIS, LEPTOMENINGEAL, TRANSTHYRETIN-RELATED, INCLUDED
485	AMYLOID CARDIOMYOPATHY, TRANSTHYRETIN-RELATED, INCLUDED
485	AMYLOIDOSIS, HEREDITARY, TRANSTHYRETIN-RELATED
486	PCA
486	LICHEN AMYLOIDOSIS, FAMILIAL
486	AMYLOIDOSIS, PRIMARY CUTANEOUS, 1
486	AMYLOIDOSIS IX
486	AMYLOIDOSIS, PRIMARY LOCALIZED CUTANEOUS, 1
486	PLCA1
486	PCA1
486	AMYLOIDOSIS, FAMILIAL CUTANEOUS LICHEN
487	Myopathy, familial idiopathic inflammatory
487	Juvenile dermatomyositis
487	Idiopathic myopathy
487	Amyopathic dermatomyositis
487	Idiopathic inflammatory myopathy, familial
487	Juvenile myositis
488	INCLUDED
488	Sclerosis, Amyotrophic Lateral
488	Motor Neuron Disease, Amyotrophic Lateral Sclerosis
488	Lou-Gehrigs Disease
488	Lou Gehrig's Disease
488	Lou Gehrig Disease
488	Lateral Scleroses, Amyotrophic
488	Amyotrophic Lateral Sclerosis
488	Guam Form of Amyotrophic Lateral Sclerosis
488	ALS11
488	Gehrigs Disease
488	Amyotrophic Lateral Sclerosis-Parkinsonism-dementia Complex 1
488	ALS7
488	ALS8
488	ALS9
488	ALS (Amyotrophic Lateral Sclerosis)
488	AMYOTROPHIC LATERAL SCLEROSIS 10, WITH OR WITHOUT FRONTOTEMPORAL DEMENTIA;ALS10 FRONTOTEMPORAL LOBAR DEGENERATION WITH TDP43 INCLUSIONS, TARDBP-RELATED,
488	AMYOTROPHIC LATERAL SCLEROSIS 11
488	AMYOTROPHIC LATERAL SCLEROSIS 12
488	AMYOTROPHIC LATERAL SCLEROSIS 3
488	Amyotrophic Lateral Sclerosis With Dementia
488	AMYOTROPHIC LATERAL SCLEROSIS 5
488	AMYOTROPHIC LATERAL SCLEROSIS 6, WITH OR WITHOUT FRONTOTEMPORAL DEMENTIA
488	AMYOTROPHIC LATERAL SCLEROSIS 7
488	AMYOTROPHIC LATERAL SCLEROSIS 8
488	AMYOTROPHIC LATERAL SCLEROSIS 9
488	Amyotrophic Lateral Sclerosis, Guam Form
488	Guam Disease
488	Amyotrophic Lateral Sclerosis Parkinsonism dementia Complex 1
488	Amyotrophic lateral sclerosis, Parkinsonism-Dementia complex of Guam
488	Amyotrophic lateral sclerosis, Parkinsonism Dementia complex of Guam
488	AMYOTROPHIC LATERAL SCLEROSIS 6, AUTOSOMAL RECESSIVE, INCLUDED
488	ALS5
488	ALS6
488	ALS12
488	Gehrig's Disease
488	Gehrig Disease
488	FTLD-TDP, TARDBP-RELATED, INCLUDED
488	FRONTOTEMPORAL DEMENTIA WITH TDP43 INCLUSIONS, TARDBP-RELATED, INCLUDED
488	Disease, Lou-Gehrigs
488	Disease, Guam
488	Dementia With Amyotrophic Lateral Sclerosis
488	ALS3
489	Amyotrophic lateral sclerosis 1
489	AMYOTROPHIC LATERAL SCLEROSIS, AUTOSOMAL DOMINANT AMYOTROPHIC LATERAL SCLEROSIS, AUTOSOMAL RECESSIVE, INCLUDED
489	AMYOTROPHIC LATERAL SCLEROSIS, FAMILIAL
489	ALS1
489	FALS
489	AMYOTROPHIC LATERAL SCLEROSIS, SPORADIC, INCLUDED
490	ALS2
490	ALSJ
490	ALS, JUVENILE
490	AMYOTROPHIC LATERAL SCLEROSIS 2, JUVENILE
491	ALS4
491	NEURONOPATHY, DISTAL HEREDITARY MOTOR, WITH PYRAMIDAL FEATURES
491	AMYOTROPHIC LATERAL SCLEROSIS 4, JUVENILE
492	ALS-PDC
492	AMYOTROPHIC LATERAL SCLEROSIS-PARKINSONISM/DEMENTIA COMPLEX OF GUAM
492	AMYOTROPHIC LATERAL SCLEROSIS-PARKINSONISM/DEMENTIA COMPLEX 1
492	GUAM DISEASE
493	Amyotrophic lateral sclerosis, type 6
493	nan
494	AMYOTROPHY, HEREDITARY NEURALGIC
494	NAPB
494	AMYOTROPHY, HEREDITARY NEURALGIC, WITH PREDILECTION FOR BRACHIAL PLEXUS
494	BRACHIAL PLEXUS NEUROPATHY, HEREDITARY
494	HNA
494	NEURITIS WITH BRACHIAL PREDILECTION
495	Spinal muscular atrophy juvenile nonprogressive
495	Amyotrophy, monomelic
495	Hirayama disease
495	Monomelic amyotrophy
496	ANAL CANAL CARCINOMA
496	CLOACOGENIC CARCINOMA, INCLUDED
497	Circumanal Gland Neoplasms
497	Neoplasm, Anal Gland
497	Neoplasm, Circumanal Gland
497	Neoplasm, Perianal Gland
497	Neoplasms, Anal Gland
497	Neoplasms, Perianal Gland
497	Perianal Gland Neoplasm
497	Perianal Gland Neoplasms
497	Circumanal Gland Neoplasm
497	Anal Gland Neoplasms
497	Neoplasms, Circumanal Gland
497	Anal Gland Neoplasm
498	Anal sphincter dysplasia
498	ASDP
499	Anaphylactic Reaction
499	Anaphylactic Reactions
499	Anaphylactic Shock
499	Reaction, Anaphylactic
499	Reactions, Anaphylactic
499	Shock, Anaphylactic
499	Anaphylaxis
500	Anaplasia
500	Anaplasias
501	Infections, Anaplasmataceae
501	Infection, Anaplasmataceae
501	Haemobartonellosis
501	Anaplasmataceae Infections
501	Anaplasmataceae Infection
501	Haemobartonelloses
502	Anaplasmoses
502	Anaplasmosis
503	Anaplastic small cell lymphoma
503	Small cell variant of anaplastic large cell lymphoma
504	Anastomotic Leak
504	Leak, Anastomotic
504	Anastomotic Leakage
504	Anastomotic Leakages
504	Leakage, Anastomotic
504	Leakages, Anastomotic
504	Anastomotic Leaks
504	Leaks, Anastomotic
505	Spondylometaepiphyseal dysplasia, Anauxetic type
505	Anauxetic dysplasia
505	Spondylometaepiphyseal dysplasia, Menger type
506	nan
506	Ancylostoma duodenale infection
507	Ancylostomiasis
507	Ancylostomiases
508	Andersen Cardiodysrythmic Periodic Paralysis
508	ANDERSEN SYNDROME
508	Andersen Tawil Syndrome
508	ANDERSEN-TAWIL SYNDROME
508	Long QT Syndrome 7
508	LQT7
508	Periodic Paralysis, Potassium Sensitive Cardiodysrhythmic Type
508	Periodic Paralysis, Potassium-Sensitive Cardiodysrhythmic Type
508	Potassium-Sensitive Periodic Paralysis, Ventricular Ectopy, and Dysmorphic Features
508	Syndrome, Andersen
508	Syndrome, Andersen Tawil
508	ANDERSEN CARDIODYSRHYTHMIC PERIODIC PARALYSIS
508	Andersen Syndrome
508	ATS
509	Anders' syndrome
509	Dercum-Vitaut syndrome
510	Androblastoma of ovary
510	Sertoli-leydig cell tumor of the ovary
511	Testicular Feminization Syndromes
511	Androgen-Insensitivity Syndrome
511	TFM
511	Testicular Feminization Syndrome
511	Syndrome, Reifenstein's
511	Testicular Feminization
511	Feminization, Testicular
511	Male Pseudohermaphroditism Due to Androgen Insensitivity
511	PAIS
511	Partial Androgen-Insensitivity Syndrome
511	Partial Androgen-Insensitivity Syndromes
511	Receptor Deficiencies, Androgen
511	Receptor Deficiency, Androgen
511	Reifenstein's Syndrome
511	Reifensteins Syndrome
511	Feminization Syndrome, Testicular
511	Reifenstein Syndrome
511	Resistance Syndromes, Androgen
511	Syndrome, Androgen-Insensitivity
511	Syndrome, Androgen Resistance
511	Syndrome, Partial Androgen-Insensitivity
511	Syndrome, Reifenstein
511	Syndromes, Androgen-Insensitivity
511	Syndromes, Androgen Resistance
511	Syndromes, Complete Androgen-Insensitivity
511	Syndromes, Partial Androgen-Insensitivity
511	Resistance Syndrome, Androgen
511	Feminization Syndromes, Testicular
511	Feminizations, Testicular
511	DIHYDROTESTOSTERONE RECEPTOR DEFICIENCY
511	AIS
511	ANDROGEN INSENSITIVITY, PARTIAL
511	ANDROGEN INSENSITIVITY, PARTIAL, WITH OR WITHOUT BREAST CANCER
511	Androgen Insensitivity Syndrome
511	Androgen Insensitivity Syndrome, Complete
511	Androgen-Insensitivity Syndrome, Complete
511	Androgen Insensitivity Syndrome, Partial
511	Androgen-Insensitivity Syndrome, Partial
511	Androgen-Insensitivity Syndromes
511	Androgen-Insensitivity Syndromes, Complete
511	Androgen-Insensitivity Syndromes, Partial
511	Androgen Receptor Deficiencies
511	Androgen Receptor Deficiency
511	Androgen Resistance Syndrome
511	Androgen Resistance Syndromes
511	AR DEFICIENCY
511	Complete Androgen-Insensitivity Syndrome
511	Complete Androgen-Insensitivity Syndromes
511	Deficiencies, Androgen Receptor
511	Deficiency, Androgen Receptor
511	DHTR DEFICIENCY
511	Syndromes, Testicular Feminization
511	Testicular Feminizations
511	Syndrome, Complete Androgen-Insensitivity
511	Syndrome, Testicular Feminization
512	Anemia
512	Anemias
513	Aplastic Anemia
513	Hypoplastic Anemias
513	Aplastic Anemias
513	Anemias, Hypoplastic
513	Anemias, Aplastic
513	Anemia, Hypoplastic
513	APLASTIC ANEMIA, SUSCEPTIBILITY TO, INCLUDED
513	Hypoplastic Anemia
513	Anemia, Aplastic
514	DIAMOND-BLACKFAN ANEMIA 7
514	DIAMOND-BLACKFAN ANEMIA 4
514	DIAMOND-BLACKFAN ANEMIA 10
514	Diamond-Blackfan Anemia
514	DIAMOND-BLACKFAN ANEMIA 8
514	DIAMOND-BLACKFAN ANEMIA 9
514	Diamond-Blackfan Type Anemia
514	ERYTHROGENESIS IMPERFECTA
514	RED CELL APLASIA, PURE, HEREDITARY
514	Anemia, Diamond-Blackfan
514	DIAMOND-BLACKFAN ANEMIA 6
514	DIAMOND-BLACKFAN ANEMIA 5
514	Diamond Blackfan Anemia
514	AASE-SMITH SYNDROME II
514	DBA8
514	DBA7
514	DBA6
514	DBA5
514	DBA4
514	DBA1, INCLUDED
514	DBA10
514	Blackfan-Diamond Syndrome
514	Blackfan Diamond Syndrome
514	BDS
